id,jid,jobname,salary,workExp,eduLevel,cname,ctype,csize,jobtype,cityname
10168,CC643792830J00271617704,深度学习-视觉检测工程师,15K-30K,1-3年,硕士,武汉珈鹰智能科技有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10169,CC146266723J00407592101,AI系统工程师,4K-6K,1-3年,本科,富士康（武汉）科技工业园,合资,10000人以上,软件/互联网开发/系统集成,武汉
10170,CC303820535J00195945806,后台开发工程师C++,10K-20K,1-3年,本科,灯塔财经信息有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10171,CC482493526J00429240301,运维工程师,4K-6K,1-3年,大专,上海智隆信息技术股份有限公司,民营,100-499人,IT运维/技术支持,武汉
10172,CC121124239J00293747808,网络运维工程师,4K-6K,1-3年,本科,武汉华工正源光子技术有限公司,国企,1000-9999人,IT运维/技术支持,武汉
10173,CC855472230J00221749608,乐高/机器人老师,5K-8K,1-3年,本科,欧罗巴(武汉)教育咨询有限责任公司,民营,20-99人,教育/培训,武汉
10174,CC146266723J00407583501,AI算法工程师,4K-6K,1-3年,本科,富士康（武汉）科技工业园,合资,10000人以上,软件/互联网开发/系统集成,武汉
10175,CC336214188J90250001000,生物信息工程师,10K-20K,不限,硕士,武汉艾米森生命科技有限公司,民营,20-99人,生物/制药/医疗器械,武汉
10176,CC132010805J00338617601,运维工程师,8K-13K,3-5年,本科,武大吉奥信息技术有限公司,股份制企业,1000-9999人,IT运维/技术支持,武汉
10177,CC369778287J00303144107,实验室信息化项目实施工程师,6K-10K,不限,本科,武汉点风信息科技有限公司,民营,20人以下,客服/售前/售后技术支持,武汉
10178,CC338738583J00349504903,自动化运维工程师,10K-15K,5-10年,本科,湖北省楚天云有限公司,国企,10000人以上,IT运维/技术支持,武汉
10179,CC396931485J00191480205,C++软件开发工程师,6K-12K,不限,本科,武汉卓目科技有限公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10180,CC579380035J00058184404,深度学习研究实习生,6K-8K,不限,硕士,中科联云(武汉)科技有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10181,CC365762789J00313735907,大数据讲师 ,8K-15K,1-3年,本科,武汉尚云客网络技术有限公司,合资,100-499人,教育/培训,武汉
10182,CC855472230J00221750808,编程老师,8K-12K,1-3年,本科,欧罗巴(武汉)教育咨询有限责任公司,民营,20-99人,教育/培训,武汉
10183,CC148609280J00313131001,C++工程师 — 信息流,20K-30K,3-5年,本科,武汉猎英企业顾问有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10184,CC375078589J00263114803,图像处理工程师,8K-13K,3-5年,硕士,环球平安科技有限公司,民营,20-99人,IT运维/技术支持,武汉
10185,CC328908511J00217349504,研发经理,20K-25K,3-5年,本科,尼尔林技术咨询(深圳)有限公司,外商独资,20-99人,IT管理/项目协调,武汉
10186,CC375078589J00263103503,人工智能工程师,10K-15K,3-5年,硕士,环球平安科技有限公司,民营,20-99人,IT运维/技术支持,武汉
10187,CC826011940J00308757903,图像算法工程师（武汉）,10K-20K,3-5年,本科,福建亿策金点在线教育科技有限公司武汉分公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10188,CC303820535J00127512406,大数据开发工程师,10K-20K,3-5年,本科,灯塔财经信息有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10189,CC390613830J00148607313,云平台系统工程师,10K-20K,3-5年,本科,北京易鲸捷信息技术有限公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10190,CC676467080J00324743305,大数据讲师,8K-15K,1-3年,本科,武汉沃德邦户外拓展有限公司,民营,20-99人,教育/培训,武汉
10191,CC446759733J00243706206,IT测试讲师,6K-10K,1-3年,大专,襄阳仁鼎文化传播有限公司,股份制企业,100-499人,教育/培训,襄阳
10192,CZ458501580J00079040307,软件工程师,10K-15K,不限,本科,浙江湖州莱特科技股份有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10193,CC375078589J00274892003,网络安全工程师,8K-12K,1-3年,本科,环球平安科技有限公司,民营,20-99人,IT运维/技术支持,武汉
10194,CC375078589J00263109903,数据处理工程师,8K-13K,3-5年,硕士,环球平安科技有限公司,民营,20-99人,IT运维/技术支持,武汉
10195,CC328908511J00127856704,linux应用研发经理,18K-25K,5-10年,本科,尼尔林技术咨询(深圳)有限公司,外商独资,20-99人,软件/互联网开发/系统集成,武汉
10196,CC881085550J00300848404,幼儿教师/编程老师,6K-10K,3-5年,大专,武汉找道益课科技有限公司,民营,20-99人,教育/培训,武汉
10197,CC146266723J00407567501,AI应用工程师 ,4K-6K,1-3年,本科,富士康（武汉）科技工业园,合资,10000人以上,软件/互联网开发/系统集成,武汉
10198,CC338738583J00350364603,应用运维工程师,10K-15K,3-5年,本科,湖北省楚天云有限公司,国企,10000人以上,IT运维/技术支持,武汉
10199,CC843313540J00357269903,java开发工程师,10K-20K,3-5年,本科,清博(昆山)自动化科技有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10200,CC459223812J90250200000,华中区-实施工程师,7K-10K,不限,本科,武汉安天信息技术有限责任公司,民营,100-499人,IT运维/技术支持,武汉
10201,CZ732850650J00189039502,安全运维工程师,4K-6K,不限,本科,黄石市大数据信息发展有限公司,国企,20人以下,IT运维/技术支持,黄石
10202,CC600361530J00314878102,大数据工程师,11K-16K,3-5年,本科,湖北云警科技有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10203,CC886452070J00317475208,产品测试,4K-8K,不限,学历不限,湖北省鹿管家健康科技有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10204,CC870578020J00365275903,嵌入式软件开发工程师,8K-10K,1-3年,本科,武汉智医慧智能科技有限公司,合资,100-499人,软件/互联网开发/系统集成,武汉
10205,CC366744530J00297095506,php开发工程师,8K-16K,3-5年,本科,智线云科技(北京)有限公司武汉分公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10206,CC805185220J00354089403,中级测试工程师,8K-12K,3-5年,本科,武汉聚变科技有限公司,民营,20人以下,IT质量管理/测试/配置管理,武汉
10207,CC869008630J00266715308,数据架构师,15K-25K,10年以上,本科,联想智能物联网有限公司,上市公司,10000人以上,软件/互联网开发/系统集成,武汉
10208,CC291924280J00408546705,软件工程师,7K-12K,1-3年,本科,武汉天远视科技有限责任公司,股份制企业,100-499人,软件/互联网开发/系统集成,武汉
10209,CC366744530J00297103106,爬虫工程师,8K-16K,3-5年,本科,智线云科技(北京)有限公司武汉分公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10210,CC459223812J00069140006,系统运维主管,14K-20K,5-10年,本科,武汉安天信息技术有限责任公司,民营,100-499人,IT运维/技术支持,武汉
10211,CC207966380J90250113000,Java工程师/高级Java工程师,10K-15K,1-3年,本科,武汉云笔记文化发展有限公司,民营,20-99人,软件/互联网开发/系统集成,武汉
10212,CC366744530J00297091806,java开发工程师,8K-16K,3-5年,本科,智线云科技(北京)有限公司武汉分公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10213,CC579838030J00235121504,U3D工程师,5K-9K,1-3年,大专,武汉酷为科技有限公司,其它,20-99人,软件/互联网开发/系统集成,武汉
10214,CZ894834310J00312368708,量化工程师,3K-6K,不限,本科,武汉泊乐泽道投资管理有限公司,民营,20人以下,证券/期货/投资管理/服务,武汉
10215,CC323731189J00231929707,高级数据分析师,8K-12K,3-5年,本科,武汉婚芭莎会展有限公司,民营,500-999人,咨询/顾问/调研/数据分析,武汉
10216,CC870578020J00365297603,嵌入式软件开发工程师 兼职,8K-10K,1-3年,本科,武汉智医慧智能科技有限公司,合资,100-499人,软件/互联网开发/系统集成,武汉
10217,CC877404050J00258900206,运维工程师,4K-6K,1-3年,大专,宜昌乐知教育科技有限公司,其它,20人以下,IT运维/技术支持,宜昌
10218,CZ825427960J00377293905,嵌入式测试专家,15K-25K,3-5年,硕士,东莞正扬电子机械有限公司武汉研发中心,外商独资,1000-9999人,IT质量管理/测试/配置管理,武汉
10219,CZ693391020J00176107107,网络安全工程师,6K-8K,3-5年,本科,武汉桑普瑞奇科技有限公司,民营,20-99人,IT运维/技术支持,武汉
10220,CZ201775220J00226871203,市场研究员,3.5K-6K,1-3年,本科,武汉恒诺市场研究有限公司,民营,20人以下,市场,武汉
10221,CC618458630J00205358108,生信分析工程师,8K-15K,1-3年,本科,鼓润(武汉)医疗科技有限公司,民营,20-99人,生物/制药/医疗器械,武汉
10222,CC837663570J00298043306,数据挖掘工程师 ,8K-10K,3-5年,本科,武汉娲视光通科技有限公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10223,CC898741210J00319287002,测试工程师,6K-8K,3-5年,大专,武汉诸相网络科技有限公司,民营,100-499人,IT质量管理/测试/配置管理,武汉
10224,XY000117819J90001535000,IT培训讲师（Linux）,薪资面议,经验不限,本科,中公教育,民营,500-999人,教育/培训,武汉
10225,XY000706984J90000058000,Chime-运维开发工程师-武汉,薪资面议,经验不限,本科,人人公司,上市公司,1000-9999人,IT运维/技术支持,武汉
10226,XY000783980J90000014000,Java工程师-武汉,薪资面议,经验不限,本科,跟谁学,上市公司,1000-9999人,软件/互联网开发/系统集成,武汉
10227,CC459223812J00312997806,安全分析工程师,2K-4K,无经验,本科,武汉安天信息技术有限责任公司,民营,100-499人,IT运维/技术支持,武汉
10228,CC887749360J00454039301,c++开发工程师,10K-20K,1-3年,大专,雷神(武汉)信息技术有限公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10229,XY000971162J90000147000,人工智能编程讲师-武汉,薪资面议,经验不限,本科,童程童美,上市公司,10000人以上,教育/培训,武汉
10230,CZ841211020J00238959207,ios开发工程师,6K-8K,3-5年,大专,武汉医途纵横科技有限公司,不限,20-99人,软件/互联网开发/系统集成,武汉
10231,CC491415883J00311973405,PHP技术经理,12K-15K,10年以上,本科,武汉荣昌仁和会计咨询服务有限公司银川分公司,民营,1000-9999人,软件/互联网开发/系统集成,武汉
10232,CZ813062770J00298098606,软件开发工程师,6K-8K,1-3年,本科,武汉蓝海智控科技有限公司,民营,不限,软件/互联网开发/系统集成,武汉
10233,CC494116680J00419734605,运维工程师,10K-20K,不限,大专,武汉市陌上桑科技发展有限公司,民营,20-99人,IT运维/技术支持,武汉
10234,CC866675480J00422696205,技术员,4K-6K,不限,本科,武汉鑫墨游装饰工程有限公司,民营,20-99人,IT运维/技术支持,武汉
10235,CZ825427960J00256759005,ADAS图像算法工程师,12K-20K,1-3年,本科,东莞正扬电子机械有限公司武汉研发中心,外商独资,1000-9999人,软件/互联网开发/系统集成,武汉
10236,CC671597980J00393375607,风控总监,20K-30K,5-10年,大专,湖北如华资产管理有限公司,民营,100-499人,证券/期货/投资管理/服务,武汉
10237,CC837663570J00306159206,全栈工程师-----计算机软件,10K-15K,3-5年,大专,武汉娲视光通科技有限公司,民营,100-499人,软件/互联网开发/系统集成,武汉
10238,CZ841211020J00236726007,APP开发软件工程师 ,6K-8K,3-5年,大专,武汉医途纵横科技有限公司,不限,20-99人,软件/互联网开发/系统集成,武汉
10239,CC812049830J00327456608,nlp算法工程师,15K-30K,5-10年,硕士,武汉心络科技有限公司,不限,20-99人,软件/互联网开发/系统集成,武汉
10240,CZ691474480J00156742001,运维工程师,12K-18K,1-3年,大专,星云海数字科技股份有限公司,民营,100-499人,IT运维/技术支持,武汉
10241,XY000869776J90000020000,后端开发工程师,薪资面议,经验不限,本科,北京风行,民营,500-999人,软件/互联网开发/系统集成,武汉
10242,XY000869776J90000022000,数据开发工程师,薪资面议,经验不限,本科,北京风行,民营,500-999人,软件/互联网开发/系统集成,武汉
10243,XY000116143J90000081000,软件研发实习生（武汉）,薪资面议,经验不限,本科,浙江省通信服务,国企,1000-9999人,实习生/培训生/储备干部,武汉
10244,CC148520442J00232813805,php开发工程师,4K-6K,1-3年,学历不限,长沙卡友信息服务股份有限公司,上市公司,100-499人,软件/互联网开发/系统集成,长沙
10245,CC296765832J00167675408,python爬虫工程师,8K-10K,3-5年,本科,长沙营智信息技术有限公司,股份制企业,20-99人,软件/互联网开发/系统集成,长沙
10246,CC689935929J00166071612,Python（AI人工智能）开发实习生,8K-16K,不限,大专,北京百知教育科技有限公司,股份制企业,500-999人,软件/互联网开发/系统集成,长沙
10247,CC508620126J00409751605,python+java,薪资面议,1-3年,大专,中软国际科技服务有限公司深圳分公司,上市公司,10000人以上,软件/互联网开发/系统集成,长沙
10248,CC689935929J00172538112,java+python（AI人工智能方向）实习生,8K-16K,不限,大专,北京百知教育科技有限公司,股份制企业,500-999人,软件/互联网开发/系统集成,长沙
10249,CC508620126J00411767505,python开发,薪资面议,1-3年,大专,中软国际科技服务有限公司深圳分公司,上市公司,10000人以上,软件/互联网开发/系统集成,长沙
10250,CC217000521J90271369000,IT培训讲师（Python）,8K-16K,不限,本科,中公教育湖南分公司,民营,500-999人,教育/培训,长沙
10251,CC275971580J00166277810,Java+Python人工智能实习生,5K-8K,不限,大专,北京林枫科技有限公司,股份制企业,100-499人,软件/互联网开发/系统集成,长沙
10252,CC447375014J00170865712,AI人工智能编程开发 python方向实习生,7K-14K,不限,大专,中青才智教育投资(北京)有限公司,国企,500-999人,软件/互联网开发/系统集成,长沙
